attrInteger,attrInteger,attrInteger,attrInteger
232568,547,23256800,232569
1444762,498,144476200,1444763
577403,265,57740300,577404
1848616,937,184861600,1848617
1260945,78,126094500,1260946
1212491,443,121249100,1212492
1958648,823,195864800,1958649
1815300,818,181530000,1815301
1326413,882,132641300,1326414
1347219,97,134721900,1347220
1173221,823,117322100,1173222
736219,725,73621900,736220
520035,400,52003500,520036
543191,753,54319100,543192
282686,251,28268600,282687
1188285,772,118828500,1188286
1818349,969,181834900,1818350
282885,913,28288500,282875
1586846,895,158684600,1586847
10253,655,1025300,10254
1964494,155,196449400,1964495
566389,338,56638900,566390
1502149,401,150214900,1502150
1119526,387,111952600,1119527
216839,91,21683900,216840
1053032,469,105303200,1053033
110522,669,11052200,110523
1347457,783,134745700,1347458
773019,843,77301900,773009
1191518,156,119151800,1191519
417737,540,41773700,417738
76421,87,7642100,76422
1958575,776,195857500,1958576
1582036,226,158203600,1582037
759817,370,75981700,759818
475703,434,47570300,475704
203693,13,20369300,203694
532245,276,53224500,532246
52674,578,5267400,52675
725645,963,72564500,725646
1651731,129,165173100,1651732
190971,572,19097100,190972
518435,494,51843500,518436
1473979,642,147397900,1473980
993525,459,99352500,993526
1869674,863,186967400,1869675
912668,248,91266800,912669
51062,243,5106200,51063
353486,107,35348600,353487
82000,827,8200000,82001
959889,646,95988900,959890
1449282,819,144928200,1449272
1621504,323,162150400,1621505
1686579,710,168657900,1686580
1035373,564,103537300,1035374
1905770,390,190577000,1905771
1711703,947,171170300,1711704
1271636,982,127163600,1271637
668616,633,66861600,668617
1706485,814,170648500,1706486
646549,151,64654900,646550
951902,534,95190200,951903
1732175,957,173217500,1732176
1653257,952,165325700,1653258
338011,973,33801100,338012
190050,733,19005000,190051
1479530,362,147953000,1479520
176819,847,17681900,176820
1645597,372,164559700,1645598
1431026,708,143102600,1431027
1150923,319,115092300,1150924
4904,429,490400,4905
1782639,785,178263900,1782640
1356136,376,135613600,1356137
785420,38,78542000,785421
314834,56,31483400,314835
1807640,986,180764000,1807641
1147167,183,114716700,1147168
896103,326,89610300,896104
1854468,755,185446800,1854469
459854,998,45985400,459855
1363392,500,136339200,1363393
636060,156,63606000,636061
1842434,86,184243400,1842435
1600519,277,160051900,1600520
1447623,426,144762300,1447624
822224,404,82222400,822225
1537073,212,153707300,1537074
413868,877,41386800,413869
385131,490,38513100,385132
173353,276,17335300,173354
1903597,965,190359700,1903598
1349258,116,134925800,1349259
1990051,214,199005100,1990052
245297,551,24529700,245298
1800227,400,180022700,1800228
995182,11,99518200,995183
1498150,881,149815000,1498151
864787,624,86478700,864788
308386,492,30838600,308387
1960122,430,196012200,1960123
791523,6,79152300,791524
1633737,218,163373700,1633738
1304225,727,130422500,1304226
647707,497,64770700,647708
1943583,876,194358300,1943584
13882,633,1388200,13883
804084,537,80408400,804085
1690661,570,169066100,1690662
911532,630,91153200,911533
1883959,172,188395900,1883960
1530425,125,153042500,1530426
232946,28,23294600,232947
1592193,239,159219300,1592194
620279,489,62027900,620280
246532,0,24653200,246533
595102,263,59510200,595103
1959452,310,195945200,1959453
1440562,703,144056200,1440563
1401860,549,140186000,1401861
270754,179,27075400,270755
1776157,263,177615700,1776158
1834085,495,183408500,1834086
1334902,613,133490200,1334903
357724,18,35772400,357725
1573044,27,157304400,1573045
894311,217,89431100,894312
518667,702,51866700,518668
1464013,780,146401300,1464014
1919947,862,191994700,1919948
1104827,276,110482700,1104828
527794,212,52779400,527795
1663599,508,166359900,1663600
1975164,920,197516400,1975165
42057,293,4205700,42058
1246550,164,124655000,1246551
1517587,547,151758700,1517588
222026,420,22202600,222027
30770,943,3077000,30771
504775,701,50477500,504776
1501728,885,150172800,1501729
1404537,51,140453700,1404538
1249484,984,124948400,1249485
1671782,208,167178200,1671783
1583301,391,158330100,1583302
804599,73,80459900,804600
108183,580,10818300,108184
1626693,251,162669300,1626694
193708,700,19370800,193709
357647,728,35764700,357648
1369065,304,136906500,1369066
146758,930,14675800,146759
1108755,981,110875500,1108756
1484478,853,148447800,1484479
75373,890,7537300,75374
1387274,795,138727400,1387275
615631,857,61563100,615632
971301,688,97130100,971302
791625,844,79162500,791626
1776766,330,177676600,1776767
81260,496,8126000,81261
1622163,580,162216300,1622164
413851,32,41385100,413852
599352,610,59935200,599353
1218120,187,121812000,1218121
349899,932,34989900,349900
787070,275,78707000,787071
959371,237,95937100,959372
761710,287,76171000,761711
1985436,950,198543600,1985437
961537,163,96153700,961538
384391,232,38439100,384392
1611518,963,161151800,1611519
1797191,839,179719100,1797192
1941794,641,194179400,1941795
1290226,540,129022600,1290227
516501,220,51650100,516502
1060742,365,106074200,1060743
1183793,149,118379300,1183794
1065545,225,106554500,1065546
653413,582,65341300,653414
689920,224,68992000,689921
1331997,790,133199700,1331998
1949881,889,194988100,1949882
897944,706,89794400,897945
1716852,83,171685200,1716853
438360,550,43836000,438361
207497,657,20749700,207498
823136,512,82313600,823137
1458962,973,145896200,1458963
432367,329,43236700,432368
1058111,450,105811100,1058112
1629037,252,162903700,1629038
1574927,879,157492700,1574928
248516,802,24851600,248517
871375,713,87137500,871376
1265556,534,126555600,1265557
889961,355,88996100,889962
1812246,506,181224600,1812247
957725,860,95772500,957726
1647302,838,164730200,1647303
1430022,738,143002200,1430023
1100140,207,110014000,1100141
1482342,101,148234200,1482343
1573593,752,157359300,1573594
1151590,315,115159000,1151591
1930917,847,193091700,1930918
1132501,52,113250100,1132502
1011489,69,101148900,1011490
1235491,711,123549100,1235492
571618,55,57161800,571619
481278,835,48127800,481279
528129,766,52812900,528130
471923,696,47192300,471924
1905441,219,190544100,1905442
328825,639,32882500,328826
1612992,969,161299200,1612993
1468109,130,146810900,1468110
1027565,83,102756500,1027566
1119408,374,111940800,1119409
9724,971,972400,9725
1506545,531,150654500,1506546
228321,263,22832100,228322
1697638,62,169763800,1697639
162513,293,16251300,162514
1192615,134,119261500,1192616
1071380,457,107138000,1071381
1635442,190,163544200,1635443
1580110,380,158011000,1580111
962010,352,96201000,962011
855235,70,85523500,855236
323287,156,32328700,323277
338876,885,33887600,338866
477679,244,47767900,477680
1505512,637,150551200,1505513
491225,726,49122500,491226
108601,231,10860100,108602
1280828,630,128082800,1280829
521012,875,52101200,521013
52554,41,5255400,52555
1678555,975,167855500,1678556
986426,372,98642600,986427
1193106,653,119310600,1193107
491475,557,49147500,491476
1002494,170,100249400,1002495
1844436,824,184443600,1844437
1773009,569,177300900,1773010
988424,118,98842400,988425
1102191,8,110219100,1102192
1294070,932,129407000,1294071
781530,588,78153000,781531
1942388,662,194238800,1942389
115394,187,11539400,115395
1561360,849,156136000,1561361
601121,986,60112100,601122
1969823,257,196982300,1969824
1370158,470,137015800,1370159
410329,312,41032900,410330
1981761,580,198176100,1981762
1838756,316,183875600,1838757
618856,842,61885600,618857
141859,492,14185900,141860
1024678,581,102467800,1024679
374085,824,37408500,374086
540322,586,54032200,540312
1306881,782,130688100,1306882
192590,996,19259000,192591
1590602,261,159060200,1590603
1447614,845,144761400,1447615
1776937,348,177693700,1776938
1835287,989,183528700,1835288
1337208,229,133720800,1337209
1708275,375,170827500,1708276
1731008,16,173100800,1731009
1855092,303,185509200,1855093
1768626,2,176862600,1768627
811020,4,81102000,811021
549568,140,54956800,549569
50400,994,5040000,50401
362698,428,36269800,362699
1286682,739,128668200,1286683
303514,500,30351400,303515
1373392,472,137339200,1373393
302711,280,30271100,302712
334408,920,33440800,334409
637356,849,63735600,637357
830599,959,83059900,830600
1157455,667,115745500,1157445
476774,144,47677400,476775
78316,863,7831600,78317
591206,310,59120600,591207
367896,144,36789600,367897
1092123,453,109212300,1092124
871145,575,87114500,871146
403119,485,40311900,403120
633106,160,63310600,633107
1741901,224,174190100,1741902
311865,243,31186500,311866
329810,29,32981000,329811
1755121,596,175512100,1755122
558911,705,55891100,558912
1327003,957,132700300,1327004
1211121,653,121112100,1211122
519794,5,51979400,519795
149463,436,14946300,149464
1323575,261,132357500,1323576
1904885,883,190488500,1904886
734283,541,73428300,734284
792407,2,79240700,792408
152524,587,15252400,152525
1625755,360,162575500,1625756
1548846,528,154884600,1548847
1059297,210,105929700,1059298
192410,324,19241000,192411
249162,96,24916200,249163
1676452,816,167645200,1676453
543427,50,54342700,543428
1989440,619,198944000,1989441
208438,66,20843800,208439
286855,748,28685500,286856
336138,454,33613800,336139
475922,10,47592200,475923
1069346,467,106934600,1069347
267478,657,26747800,267479
515414,299,51541400,515415
142345,730,14234500,142346
1099099,879,109909900,1099100
933534,501,93353400,933535
158267,901,15826700,158268
1558007,13,155800700,1558008
1082820,173,108282000,1082821
193937,607,19393700,193938
509633,671,50963300,509634
1981554,535,198155400,1981555
1279192,381,127919200,1279193
284643,24,28464300,284644
738095,498,73809500,738096
425327,32,42532700,425328
1577175,593,157717500,1577176
1593895,387,159389500,1593896
1370316,518,137031600,1370317
1399790,839,139979000,1399791
1106107,424,110610700,1106108
1188296,672,118829600,1188297
275669,706,27566900,275670
1114120,538,111412000,1114121
1030091,998,103009100,1030092
1745692,826,174569200,1745693
1203847,900,120384700,1203848
478839,871,47883900,478840
820749,18,82074900,820750
1389776,301,138977600,1389777
1527145,287,152714500,1527146
1978662,561,197866200,1978663
1773421,759,177342100,1773422
1170129,656,117012900,1170130
113738,13,11373800,113739
1584153,65,158415300,1584154
1061505,450,106150500,1061506
644729,964,64472900,644730
1585595,899,158559500,1585596
669331,139,66933100,669332
1374503,150,137450300,1374504
1426081,266,142608100,1426082
260112,17,26011200,260113
555319,437,55531900,555320
420403,856,42040300,420404
300841,784,30084100,300842
577141,614,57714100,577142
243054,355,24305400,243055
435053,944,43505300,435054
72043,473,7204300,72044
538358,60,53835800,538359
570287,243,57028700,570288
274777,591,27477700,274778
1539654,490,153965400,1539644
1818384,915,181838400,1818385
1272493,212,127249300,1272494
1718981,134,171898100,1718982
981689,803,98168900,981690
1203874,59,120387400,1203875
1245952,854,124595200,1245953
1004536,927,100453600,1004537
1755998,662,175599800,1755999
1710141,236,171014100,1710142
1861561,23,186156100,1861562
730499,97,73049900,730500
1144016,479,114401600,1144017
149576,809,14957600,149577
1337775,308,133777500,1337776
174641,713,17464100,174642
1459749,513,145974900,1459750
1256198,29,125619800,1256199
1432230,640,143223000,1432231
1806986,669,180698600,1806987
93437,264,9343700,93438
508627,888,50862700,508628
546363,444,54636300,546364
235626,207,23562600,235627
474489,209,47448900,474490
886950,579,88695000,886951
1667562,760,166756200,1667563
942671,796,94267100,942672
1793816,654,179381600,1793817
1173838,326,117383800,1173839
688500,102,68850000,688501
510104,807,51010400,510105
568281,811,56828100,568282
795513,750,79551300,795514
1211833,322,121183300,1211834
1555147,215,155514700,1555148
1502489,538,150248900,1502490
564960,666,56496000,564961
11879,401,1187900,11880
1997071,686,199707100,1997072
1209793,333,120979300,1209794
185448,774,18544800,185449
1108072,859,110807200,1108073
662217,166,66221700,662218
1367823,465,136782300,1367824
1423698,81,142369800,1423699
228829,211,22882900,228830
1081542,487,108154200,1081543
1073881,260,107388100,1073882
1232978,78,123297800,1232979
805803,472,80580300,805804
121584,698,12158400,121585
254787,586,25478700,254788
844789,729,84478900,844790
921212,258,92121200,921213
1948318,693,194831800,1948319
1180352,335,118035200,1180353
771445,319,77144500,771446
172160,867,17216000,172161
1194675,930,119467500,1194676
1864111,976,186411100,1864112
962517,204,96251700,962518
513016,35,51301600,513017
317012,894,31701200,317013
808261,80,80826100,808262
1875363,676,187536300,1875364
1685779,712,168577900,1685780
246750,814,24675000,246751
1210517,455,121051700,1210518
1471498,842,147149800,1471499
105225,932,10522500,105226
66380,818,6638000,66381
1517652,141,151765200,1517653
271915,121,27191500,271916
1229623,590,122962300,1229624
624636,635,62463600,624637
274368,180,27436800,274369
1976384,651,197638400,1976385
803587,249,80358700,803588
195433,3,19543300,195434
578503,989,57850300,578504
1418799,758,141879900,1418800
1718289,320,171828900,1718290
528566,702,52856600,528556
363061,281,36306100,363062
1694713,792,169471300,1694714
678520,34,67852000,678521
1786484,957,178648400,1786485
961525,718,96152500,961526
1366348,322,136634800,1366349
1272569,310,127256900,1272570
662152,345,66215200,662153
1759021,70,175902100,1759011
913606,309,91360600,913607
893738,85,89373800,893739
1438704,775,143870400,1438705
375068,444,37506800,375069
1249673,795,124967300,1249674
1248825,438,124882500,1248826
745776,105,74577600,745777
811915,777,81191500,811916
1624191,551,162419100,1624192
701082,711,70108200,701083
1315107,46,131510700,1315108
1395056,267,139505600,1395057
151453,972,15145300,151454
1942552,452,194255200,1942553
691552,550,69155200,691553
483863,186,48386300,483864
726943,966,72694300,726933
1428741,252,142874100,1428742
1445614,109,144561400,1445604
871502,566,87150200,871503
53640,436,5364000,53641
1394848,208,139484800,1394849
1691784,698,169178400,1691785
965126,742,96512600,965127
954938,405,95493800,954939
1528671,798,152867100,1528672
52201,949,5220100,52202
596169,882,59616900,596170
646651,308,64665100,646652
1782263,631,178226300,1782264
1458310,279,145831000,1458311
423795,12,42379500,423796
342301,965,34230100,342302
1084024,539,108402400,1084025
1699457,337,169945700,1699458
1461864,734,146186400,1461865
1128336,465,112833600,1128337
457167,818,45716700,457168
1321160,709,132116000,1321161
1711736,111,171173600,1711737
186036,718,18603600,186037
103086,101,10308600,103087
1005797,577,100579700,1005798
1970713,985,197071300,1970714
81633,904,8163300,81634
1998957,773,199895700,1998958
740301,45,74030100,740291
1475118,499,147511800,1475119
102940,601,10294000,102941
555177,453,55517700,555178
717310,224,71731000,717311
1436156,492,143615600,1436157
1156737,362,115673700,1156738
1530226,310,153022600,1530227
1238670,14,123867000,1238671
792636,216,79263600,792626
1581838,616,158183800,1581839
1858237,955,185823700,1858238
217487,287,21748700,217488
1442493,582,144249300,1442494
349367,506,34936700,349368
1550268,298,155026800,1550269
323920,693,32392000,323921
52956,680,5295600,52957
1792773,46,179277300,1792774
1851466,647,185146600,1851467
603523,264,60352300,603524
1015392,665,101539200,1015393
1251088,998,125108800,1251089
423741,371,42374100,423742
1870828,60,187082800,1870829
1414254,545,141425400,1414255
867507,457,86750700,867508
1464571,953,146457100,1464572
1588460,81,158846000,1588461
1727271,520,172727100,1727272
1821480,842,182148000,1821481
1534424,253,153442400,1534425
643918,763,64391800,643919
1916587,924,191658700,1916588
191854,579,19185400,191855
1844726,176,184472600,1844727
1369810,646,136981000,1369811
1855451,650,185545100,1855452
1387679,298,138767900,1387680
1102727,789,110272700,1102728
1863028,565,186302800,1863029
432185,614,43218500,432186
1700577,356,170057700,1700578
1636087,336,163608700,1636088
1671278,75,167127800,1671279
66242,22,6624200,66243
1663197,809,166319700,1663198
1925814,855,192581400,1925815
1772254,867,177225400,1772255
1345006,232,134500600,1345007
533207,500,53320700,533208
851979,768,85197900,851980
451756,778,45175600,451757
1556684,364,155668400,1556685
438297,687,43829700,438298
401011,440,40101100,401012
1272982,240,127298200,1272983
1524504,625,152450400,1524505
1927535,11,192753500,1927536
715793,360,71579300,715794
1948141,971,194814100,1948142
686295,622,68629500,686296
1489565,539,148956500,1489566
1603418,409,160341800,1603419
850213,804,85021300,850214
1133459,498,113345900,1133460
130179,782,13017900,130180
399988,95,39998800,399989
1358643,712,135864300,1358644
978379,61,97837900,978380
654210,440,65421000,654211
51746,588,5174600,51747
444228,686,44422800,444229
1906580,847,190658000,1906581
848202,363,84820200,848203
1280575,599,128057500,1280576
1263877,75,126387700,1263878
1660115,304,166011500,1660116
619279,23,61927900,619280
658355,179,65835500,658356
1765054,635,176505400,1765055
1243990,996,124399000,1243991
55240,429,5524000,55241
1437988,171,143798800,1437989
1883038,228,188303800,1883039
1041175,155,104117500,1041176
832115,651,83211500,832116
1919411,910,191941100,1919412
1188961,734,118896100,1188962
872948,747,87294800,872949
897923,390,89792300,897924
708356,248,70835600,708357
547566,1,54756600,547567
1265280,590,126528000,1265281
1170445,10,117044500,1170446
1422811,593,142281100,1422812
301137,982,30113700,301138
387327,714,38732700,387317
1479495,929,147949500,1479496
590170,286,59017000,590171
88172,450,8817200,88173
1633352,516,163335200,1633353
1686496,118,168649600,1686497
1327358,433,132735800,1327359
673479,889,67347900,673480
123331,978,12333100,123332
575674,525,57567400,575675
1201120,36,120112000,1201121
40762,70,4076200,40763
657539,718,65753900,657540
1888059,42,188805900,1888060
134411,4,13441100,134412
1965258,477,196525800,1965259
994204,569,99420400,994205
1566284,417,156628400,1566285
1819890,663,181989000,1819891
298062,994,29806200,298063
34737,294,3473700,34738
1357453,62,135745300,1357454
437858,767,43785800,437859
1442447,828,144244700,1442448
377231,914,37723100,377232
1856684,840,185668400,1856685
1310358,41,131035800,1310359
1939271,101,193927100,1939272
55586,392,5558600,55587
306394,852,30639400,306395
4358,377,435800,4359
1281955,972,128195500,1281956
1254229,519,125422900,1254230
368696,810,36869600,368697
49287,773,4928700,49288
1264119,51,126411900,1264120
1480322,447,148032200,1480323
1098711,260,109871100,1098712
1587389,979,158738900,1587390
750283,658,75028300,750284
1024425,628,102442500,1024426
1076013,815,107601300,1076014
1286283,722,128628300,1286284
1653922,123,165392200,1653923
31468,604,3146800,31469
874004,436,87400400,874005
1998394,220,199839400,1998395
1246750,226,124675000,1246751
1510633,491,151063300,1510634
1080801,482,108080100,1080802
989990,724,98999000,989991
803280,805,80328000,803281
1496748,634,149674800,1496749
82010,90,8201000,82011
954902,652,95490200,954903
755570,666,75557000,755571
22733,947,2273300,22734
1231494,547,123149400,1231495
695321,471,69532100,695322
282307,142,28230700,282308
301990,709,30199000,301991
730178,389,73017800,730179
1559235,484,155923500,1559236
280087,696,28008700,280088
1551449,845,155144900,1551450
1908085,172,190808500,1908086
1694608,895,169460800,1694609
612474,662,61247400,612475
532623,896,53262300,532624
128677,796,12867700,128678
1856289,310,185628900,1856290
518943,253,51894300,518944
390927,845,39092700,390928
512951,38,51295100,512952
1687396,480,168739600,1687397
1315532,341,131553200,1315533
1551485,376,155148500,1551486
543082,182,54308200,543083
321062,397,32106200,321063
1459344,917,145934400,1459345
410221,353,41022100,410222
1308283,755,130828300,1308284
1556330,708,155633000,1556331
862722,676,86272200,862723
175521,15,17552100,175522
1790149,57,179014900,1790150
30202,35,3020200,30203
1660039,780,166003900,1660040
1837543,508,183754300,1837544
1145793,383,114579300,1145794
388739,204,38873900,388740
369007,232,36900700,369008
1475997,196,147599700,1475998
535312,297,53531200,535313
213665,398,21366500,213666
1511591,524,151159100,1511592
1933045,439,193304500,1933046
661711,484,66171100,661712
151824,770,15182400,151825
1817153,462,181715300,1817154
1308895,482,130889500,1308896
1171577,450,117157700,1171578
210083,467,21008300,210084
781615,566,78161500,781616
1364545,120,136454500,1364546
755152,642,75515200,755153
706822,920,70682200,706823
1377600,115,137760000,1377601
174633,379,17463300,174634
1169100,171,116910000,1169101
657992,713,65799200,657993
279167,30,27916700,279168
541575,25,54157500,541576
1985470,908,198547000,1985471
348085,380,34808500,348086
1306414,121,130641400,1306415
1342026,330,134202600,1342027
1869014,22,186901400,1869015
1455935,553,145593500,1455936
1209768,30,120976800,1209769
123488,435,12348800,123489
603324,253,60332400,603325
896299,503,89629900,896300
1162610,897,116261000,1162611
283379,313,28337900,283380
1850062,515,185006200,1850063
1781233,150,178123300,1781234
455540,955,45554000,455530
805120,736,80512000,805121
1994741,12,199474100,1994742
1952119,622,195211900,1952120
1236939,721,123693900,1236940
1109708,826,110970800,1109709
7739,24,773900,7740
1288812,76,128881200,1288813
1464840,693,146484000,1464841
1468784,605,146878400,1468785
708066,228,70806600,708067
1595196,481,159519600,1595197
564252,90,56425200,564253
1919631,612,191963100,1919632
852005,5,85200500,852006
783246,525,78324600,783247
1770086,43,177008600,1770087
55277,416,5527700,55278
1671244,431,167124400,1671245
190212,70,19021200,190213
1031495,323,103149500,1031496
617901,362,61790100,617902
806831,612,80683100,806832
1082197,101,108219700,1082198
804089,324,80408900,804090
1110610,835,111061000,1110611
1516875,700,151687500,1516876
134465,931,13446500,134466
1718097,408,171809700,1718098
584535,800,58453500,584536
1776718,450,177671800,1776719
24332,196,2433200,24333
587606,340,58760600,587607
1945363,536,194536300,1945364
1740719,943,174071900,1740720
370774,438,37077400,370775
1523796,409,152379600,1523797
789085,564,78908500,789086
1810786,126,181078600,1810787
1698382,138,169838200,1698383
223409,60,22340900,223410
1181321,408,118132100,1181311
1427955,840,142795500,1427956
1580749,544,158074900,1580750
1803691,827,180369100,1803692
942354,721,94235400,942355
1292504,423,129250400,1292505
866525,111,86652500,866526
566650,693,56665000,566651
118261,63,11826100,118262
1607101,303,160710100,1607102
1381592,828,138159200,1381593
1216612,264,121661200,1216613
110283,450,11028300,110284
277359,889,27735900,277360
1957636,413,195763600,1957637
926307,488,92630700,926308
227174,86,22717400,227175
565222,213,56522200,565223
1262581,377,126258100,1262582
1180357,803,118035700,1180358
597034,761,59703400,597035
1867427,541,186742700,1867428
1960135,991,196013500,1960136
821931,299,82193100,821932
1473304,294,147330400,1473305
1855400,484,185540000,1855401
123530,160,12353000,123531
1354273,184,135427300,1354274
640301,399,64030100,640302
125611,96,12561100,125612
1486588,34,148658800,1486589
752555,294,75255500,752556
56043,929,5604300,56044
836255,329,83625500,836245
1672428,872,167242800,1672429
658787,299,65878700,658788
831131,219,83113100,831132
463015,132,46301500,463016
1272895,476,127289500,1272896
430560,592,43056000,430561
1465636,998,146563600,1465637
566198,738,56619800,566199
1500663,364,150066300,1500664
365517,915,36551700,365518
481636,128,48163600,481637
1343004,531,134300400,1343005
1998067,523,199806700,1998068
1141882,133,114188200,1141883
895111,758,89511100,895112
105059,330,10505900,105060
933695,162,93369500,933696
956948,992,95694800,956949
779250,830,77925000,779251
1791431,686,179143100,1791432
483290,758,48329000,483291
955361,259,95536100,955362
623786,774,62378600,623787
1990323,84,199032300,1990324
237528,117,23752800,237529
956584,775,95658400,956585
608600,486,60860000,608601
995617,900,99561700,995618
1297830,997,129783000,1297831
841803,773,84180300,841804
17666,236,1766600,17656
1963197,717,196319700,1963198
668409,316,66840900,668410
419635,813,41963500,419636
946191,485,94619100,946192
1353437,11,135343700,1353438
1478257,699,147825700,1478258
939928,164,93992800,939929
846972,735,84697200,846973
1726411,903,172641100,1726412
962036,936,96203600,962037
1698011,218,169801100,1698012
140534,900,14053400,140535
1876586,333,187658600,1876587
77155,347,7715500,77156
1388378,621,138837800,1388379
491717,849,49171700,491718
1812324,778,181232400,1812325
1613135,897,161313500,1613136
1368059,841,136805900,1368060
1436283,936,143628300,1436284
713264,329,71326400,713265
210695,135,21069500,210685
1428205,327,142820500,1428206
1749419,966,174941900,1749420
990780,326,99078000,990781
918242,156,91824200,918243
9812,460,981200,9813
1349923,260,134992300,1349924
1374338,302,137433800,1374339
176082,261,17608200,176083
826437,637,82643700,826438
1444175,446,144417500,1444176
1912818,335,191281800,1912819
744170,895,74417000,744171
1714409,332,171440900,1714410
932965,983,93296500,932966
340380,410,34038000,340381
1814862,241,181486200,1814863
1254,283,125400,1255
1763473,337,176347300,1763474
803541,83,80354100,803542
196738,810,19673800,196739
441598,764,44159800,441599
692071,248,69207100,692072
1147900,1,114790000,1147901
1772160,396,177216000,1772161
791953,265,79195300,791954
1199740,366,119974000,1199741
1388850,420,138885000,1388840
1883659,840,188365900,1883660
83419,624,8341900,83420
1852970,580,185297000,1852971
1938401,588,193840100,1938402
1301626,395,130162600,1301627
1627932,724,162793200,1627933
1468712,60,146871200,1468713
644985,685,64498500,644986
277581,277,27758100,277582
1927727,302,192772700,1927728
376660,578,37666000,376661
50214,812,5021400,50215
1009264,896,100926400,1009265
1624144,599,162414400,1624145
1400501,621,140050100,1400502
1586765,581,158676500,1586766
1108986,256,110898600,1108987
1284619,347,128461900,1284620
597341,618,59734100,597342
917987,381,91798700,917988
1648589,276,164858900,1648590
1782131,271,178213100,1782132
1058678,519,105867800,1058679
899360,264,89936000,899361
1657671,577,165767100,1657672
851758,561,85175800,851759
375501,597,37550100,375502
1206134,851,120613400,1206135
1005192,578,100519200,1005193
75767,472,7576700,75768
1257627,673,125762700,1257628
721820,515,72182000,721821
513338,110,51333800,513339
732823,377,73282300,732824
1404989,465,140498900,1404990
1206634,242,120663400,1206635
150227,690,15022700,150228
363055,563,36305500,363056
33478,958,3347800,33479
1527958,213,152795800,1527959
1711996,620,171199600,1711997
1919597,240,191959700,1919598
259834,483,25983400,259835
219773,310,21977300,219774
1610956,96,161095600,1610957
77627,522,7762700,77628
261070,730,26107000,261071
686693,207,68669300,686694
1032481,190,103248100,1032471
81823,932,8182300,81824
52222,392,5222200,52223
1777725,469,177772500,1777726
400161,273,40016100,400162
1887800,599,188780000,1887801
401177,79,40117700,401178
1129435,196,112943500,1129436
1438914,565,143891400,1438915
1444854,248,144485400,1444855
1626079,569,162607900,1626080
644042,369,64404200,644043
1268946,471,126894600,1268947
344658,377,34465800,344659
497227,588,49722700,497228
160759,971,16075900,160760
721308,933,72130800,721309
959957,404,95995700,959958
752765,415,75276500,752766
869829,815,86982900,869830
1268029,304,126802900,1268030
565859,343,56585900,565860
1798178,314,179817800,1798179
1242875,942,124287500,1242876
1162202,314,116220200,1162203
1064156,255,106415600,1064157
1144278,770,114427800,1144279
1237249,461,123724900,1237250
1096573,661,109657300,1096574
692706,484,69270600,692707
56715,854,5671500,56716
1087872,680,108787200,1087873
1713700,767,171370000,1713701
1167529,398,116752900,1167530
620825,619,62082500,620826
1079483,310,107948300,1079484
652822,179,65282200,652823
42522,602,4252200,42523
362901,459,36290100,362902
342888,741,34288800,342889
223094,321,22309400,223095
239199,904,23919900,239200
673669,172,67366900,673670
1519029,381,151902900,1519030
1498482,640,149848200,1498483
750635,655,75063500,750636
953261,261,95326100,953262
1788766,916,178876600,1788767
1242226,971,124222600,1242227
1469908,688,146990800,1469909
99719,781,9971900,99720
1789607,618,178960700,1789608
1478830,91,147883000,1478831
140853,136,14085300,140854
145777,352,14577700,145778
1214264,360,121426400,1214265
1969678,96,196967800,1969679
178459,145,17845900,178460
737313,519,73731300,737314
503146,74,50314600,503147
970524,128,97052400,970525
1885026,629,188502600,1885027
1246526,164,124652600,1246527
515841,623,51584100,515842
109395,781,10939500,109396
1010189,563,101018900,1010190
233441,755,23344100,233442
1008517,198,100851700,1008518
1987825,39,198782500,1987826
750848,378,75084800,750849
1581500,559,158150000,1581501
555298,393,55529800,555299
856212,388,85621200,856213
1654023,544,165402300,1654024
334222,117,33422200,334223
1235019,556,123501900,1235020
1251485,796,125148500,1251486
1640739,722,164073900,1640740
1401282,682,140128200,1401283
361193,502,36119300,361194
1226565,303,122656500,1226566
738737,601,73873700,738738
753759,168,75375900,753760
1799191,384,179919100,1799192
230891,257,23089100,230892
1185080,461,118508000,1185081
647988,450,64798800,647989
1126175,242,112617500,1126176
870964,599,87096400,870965
1674060,564,167406000,1674061
1504073,962,150407300,1504074
493290,942,49329000,493291
1570861,977,157086100,1570862
1945019,595,194501900,1945020
747506,461,74750600,747507
314828,481,31482800,314829
1289646,363,128964600,1289647
227464,416,22746400,227465
1859443,991,185944300,1859444
1349638,975,134963800,1349639
1208734,880,120873400,1208735
687687,369,68768700,687677
1872203,623,187220300,1872204
1405962,77,140596200,1405963
814956,187,81495600,814957
1918739,157,191873900,1918740
723235,767,72323500,723236
325118,84,32511800,325119
1989400,582,198940000,1989401
1187169,155,118716900,1187170
512554,160,51255400,512555
1701504,901,170150400,1701505
1192010,387,119201000,1192011
38481,350,3848100,38482
1504099,611,150409900,1504100
150401,207,15040100,150402
814148,282,81414800,814149
774188,383,77418800,774189
1762443,680,176244300,1762444
685091,801,68509100,685092
443478,553,44347800,443479
521519,212,52151900,521520
899720,339,89972000,899721
939736,456,93973600,939737
769049,409,76904900,769050
800386,452,80038600,800387
16233,751,1623300,16234
1292604,150,129260400,1292605
1961993,120,196199300,1961994
1782203,931,178220300,1782204
769427,795,76942700,769428
860664,103,86066400,860665
430180,770,43018000,430181
