attrInteger,attrInteger,attrInteger,attrInteger
1475323,494,147532300,1475324
982996,183,98299600,982997
552439,123,55243900,552440
1215053,847,121505300,1215054
1132318,986,113231800,1132319
1597928,170,159792800,1597929
876088,737,87608800,876089
13339,125,1333900,13340
52719,893,5271900,52720
889084,47,88908400,889085
1508032,913,150803200,1508033
1825211,347,182521100,1825212
1199835,434,119983500,1199836
404652,196,40465200,404642
699460,159,69946000,699461
1631501,726,163150100,1631502
1360258,421,136025800,1360248
1377238,607,137723800,1377239
1077757,76,107775700,1077747
1527987,851,152798700,1527988
1433275,643,143327500,1433276
1245005,238,124500500,1245006
859692,220,85969200,859693
1432251,473,143225100,1432252
1382806,950,138280600,1382807
1217122,629,121712200,1217123
561282,951,56128200,561283
1518983,646,151898300,1518984
249574,768,24957400,249575
1523485,125,152348500,1523486
1173071,902,117307100,1173072
878930,459,87893000,878931
1681281,907,168128100,1681282
1178782,303,117878200,1178783
1524617,328,152461700,1524618
1613825,278,161382500,1613826
1527333,450,152733300,1527334
1153285,875,115328500,1153286
1799451,532,179945100,1799452
1097346,43,109734600,1097347
223624,404,22362400,223625
1727379,816,172737900,1727380
129242,865,12924200,129243
1740008,115,174000800,1740009
1400677,8,140067700,1400678
94774,905,9477400,94775
1496184,346,149618400,1496185
1873885,507,187388500,1873886
1564562,116,156456200,1564563
278567,14,27856700,278568
295771,692,29577100,295772
15554,83,1555400,15555
329899,624,32989900,329900
353992,331,35399200,353993
526113,510,52611300,526114
976742,333,97674200,976743
1987383,32,198738300,1987373
1700072,903,170007200,1700073
1078719,785,107871900,1078720
727325,133,72732500,727326
1722495,547,172249500,1722496
330437,666,33043700,330438
1505346,811,150534600,1505347
485375,681,48537500,485376
1259142,770,125914200,1259143
650250,582,65025000,650251
611570,440,61157000,611560
1399409,14,139940900,1399410
1097615,295,109761500,1097616
1971883,429,197188300,1971884
1935292,696,193529200,1935293
113057,371,11305700,113058
1258111,189,125811100,1258112
890503,749,89050300,890504
1832071,337,183207100,1832072
94393,687,9439300,94394
1778387,871,177838700,1778388
886093,315,88609300,886094
1691273,538,169127300,1691274
1499401,590,149940100,1499402
1771174,733,177117400,1771175
1198981,105,119898100,1198982
288134,823,28813400,288135
311230,414,31123000,311231
1429227,311,142922700,1429228
497392,604,49739200,497393
975590,128,97559000,975591
364959,937,36495900,364960
1414110,321,141411000,1414111
1683712,255,168371200,1683702
1477835,8,147783500,1477836
1531466,397,153146600,1531467
79104,791,7910400,79105
1835112,672,183511200,1835113
1749854,537,174985400,1749855
1554264,710,155426400,1554265
411712,709,41171200,411702
1759125,961,175912500,1759126
671478,749,67147800,671479
1457683,48,145768300,1457684
1128702,931,112870200,1128703
794327,874,79432700,794328
655027,730,65502700,655028
1120002,38,112000200,1120003
53293,182,5329300,53294
498597,793,49859700,498598
1520503,97,152050300,1520504
1770831,817,177083100,1770821
768346,837,76834600,768347
1508047,285,150804700,1508048
1141297,651,114129700,1141298
964906,845,96490600,964907
709087,508,70908700,709088
1707839,689,170783900,1707840
1594629,896,159462900,1594630
766375,348,76637500,766376
192819,810,19281900,192820
535762,300,53576200,535763
11610,9,1161000,11600
1544793,645,154479300,1544783
1858279,83,185827900,1858280
1353289,839,135328900,1353290
691315,342,69131500,691316
634541,190,63454100,634542
1458359,580,145835900,1458360
1230541,115,123054100,1230542
1188826,547,118882600,1188827
14840,971,1484000,14841
1125488,882,112548800,1125489
1962544,435,196254400,1962545
323376,822,32337600,323377
720703,394,72070300,720704
1025863,353,102586300,1025864
861101,439,86110100,861102
899866,268,89986600,899867
1980179,705,198017900,1980180
363512,441,36351200,363513
1925730,216,192573000,1925731
1709687,413,170968700,1709677
1814068,198,181406800,1814069
373650,962,37365000,373651
430781,274,43078100,430782
46504,782,4650400,46505
1782484,383,178248400,1782485
459074,806,45907400,459075
106993,706,10699300,106994
1222291,798,122229100,1222292
1593205,31,159320500,1593206
640482,399,64048200,640483
853042,557,85304200,853043
1371868,27,137186800,1371869
552820,423,55282000,552821
237538,434,23753800,237539
1665715,796,166571500,1665716
1556318,98,155631800,1556319
753056,494,75305600,753057
1003383,106,100338300,1003373
447618,533,44761800,447619
1898943,246,189894300,1898944
843115,227,84311500,843116
1653866,924,165386600,1653867
1745655,434,174565500,1745656
881579,829,88157900,881580
126136,433,12613600,126137
1278326,890,127832600,1278327
1665633,611,166563300,1665634
1880563,126,188056300,1880553
1332314,776,133231400,1332315
907414,561,90741400,907415
879905,423,87990500,879906
1139449,458,113944900,1139450
143388,758,14338800,143389
802645,391,80264500,802646
1812690,740,181269000,1812691
321737,341,32173700,321738
162748,667,16274800,162749
1535935,884,153593500,1535925
1489058,993,148905800,1489059
1550203,248,155020300,1550204
1062326,556,106232600,1062327
797489,661,79748900,797490
600585,56,60058500,600586
1018366,787,101836600,1018367
651537,323,65153700,651538
1432106,693,143210600,1432107
1923445,890,192344500,1923446
1328310,708,132831000,1328311
1155777,793,115577700,1155767
986457,354,98645700,986458
1607804,971,160780400,1607805
872676,103,87267600,872677
930494,306,93049400,930495
143773,612,14377300,143774
282048,369,28204800,282049
407363,170,40736300,407364
1081183,783,108118300,1081184
242881,723,24288100,242882
1167628,398,116762800,1167629
909601,62,90960100,909602
259468,241,25946800,259469
746913,272,74691300,746914
198208,171,19820800,198209
660936,11,66093600,660937
151522,547,15152200,151523
1072043,136,107204300,1072044
809719,192,80971900,809720
957181,935,95718100,957182
685467,755,68546700,685468
507833,853,50783300,507834
698699,973,69869900,698700
1173159,663,117315900,1173160
1767497,479,176749700,1767498
39363,560,3936300,39364
1389613,351,138961300,1389614
1415509,614,141550900,1415510
1469400,992,146940000,1469401
1735181,24,173518100,1735182
1212227,693,121222700,1212228
1645324,680,164532400,1645325
1434556,63,143455600,1434557
966561,601,96656100,966562
754462,617,75446200,754463
1572460,975,157246000,1572461
404378,804,40437800,404379
379554,661,37955400,379555
1656018,713,165601800,1656019
541570,507,54157000,541571
1545302,447,154530200,1545303
678068,865,67806800,678069
778696,581,77869600,778697
1707447,200,170744700,1707448
1283895,85,128389500,1283896
1993632,631,199363200,1993633
1165841,93,116584100,1165842
716718,190,71671800,716719
312714,157,31271400,312715
1932265,884,193226500,1932266
1529240,757,152924000,1529241
816199,797,81619900,816200
1235231,524,123523100,1235232
661953,565,66195300,661954
795388,396,79538800,795389
1552649,926,155264900,1552650
717894,251,71789400,717895
887376,992,88737600,887377
1951450,642,195145000,1951451
1816234,260,181623400,1816235
1134865,747,113486500,1134866
1178098,763,117809800,1178099
824491,531,82449100,824492
1343201,591,134320100,1343202
731555,492,73155500,731556
157615,264,15761500,157616
857580,913,85758000,857581
1367635,534,136763500,1367636
345050,571,34505000,345051
1213811,27,121381100,1213812
246616,552,24661600,246617
654070,82,65407000,654060
1470073,281,147007300,1470074
1823607,582,182360700,1823608
1983082,826,198308200,1983083
53893,689,5389300,53894
1824499,162,182449900,1824500
274464,864,27446400,274465
1234543,273,123454300,1234544
1838104,842,183810400,1838105
1931855,32,193185500,1931856
2786,361,278600,2787
1604913,667,160491300,1604914
1183676,896,118367600,1183677
1176842,593,117684200,1176843
1702750,138,170275000,1702751
1479418,587,147941800,1479419
692748,698,69274800,692749
308511,158,30851100,308512
956467,162,95646700,956468
1245585,503,124558500,1245586
1675801,828,167580100,1675802
1537278,833,153727800,1537279
412381,267,41238100,412382
1400802,158,140080200,1400803
1409142,105,140914200,1409143
624619,106,62461900,624620
114733,699,11473300,114734
517399,935,51739900,517400
1726217,886,172621700,1726218
442125,407,44212500,442126
73092,715,7309200,73093
1724364,867,172436400,1724365
1068376,141,106837600,1068377
314871,780,31487100,314872
1103032,318,110303200,1103033
700170,358,70017000,700171
1435346,186,143534600,1435347
482613,717,48261300,482603
236691,663,23669100,236692
724025,979,72402500,724026
614892,728,61489200,614893
1561252,426,156125200,1561253
1076077,274,107607700,1076078
281729,654,28172900,281730
249283,845,24928300,249284
455597,338,45559700,455598
1948123,676,194812300,1948124
46996,976,4699600,46997
23408,774,2340800,23398
510139,614,51013900,510140
540812,231,54081200,540813
1362406,796,136240600,1362407
1816168,320,181616800,1816169
1315603,669,131560300,1315604
1537471,346,153747100,1537472
1297938,647,129793800,1297939
1012520,600,101252000,1012521
1975872,482,197587200,1975873
484519,204,48451900,484520
1854993,32,185499300,1854994
792874,155,79287400,792875
1095781,448,109578100,1095782
1345469,824,134546900,1345470
1593977,899,159397700,1593978
1018153,283,101815300,1018154
390451,949,39045100,390452
27809,206,2780900,27810
418934,633,41893400,418935
287413,620,28741300,287414
881838,765,88183800,881839
1514486,61,151448600,1514487
532089,723,53208900,532090
545265,205,54526500,545266
1431700,493,143170000,1431701
1785132,684,178513200,1785133
1870569,854,187056900,1870570
648650,593,64865000,648651
127755,36,12775500,127756
1094657,89,109465700,1094658
1051774,22,105177400,1051775
825307,310,82530700,825308
610236,965,61023600,610237
410178,945,41017800,410179
722587,474,72258700,722588
1022127,973,102212700,1022128
630328,279,63032800,630329
196362,447,19636200,196363
1425415,65,142541500,1425416
419916,543,41991600,419917
70852,787,7085200,70853
330119,287,33011900,330120
312204,791,31220400,312205
658666,983,65866600,658667
1699965,504,169996500,1699966
1328953,966,132895300,1328954
1791034,8,179103400,1791035
1482715,517,148271500,1482716
1196882,75,119688200,1196883
1437038,847,143703800,1437039
428550,570,42855000,428551
1700244,553,170024400,1700245
1912307,274,191230700,1912308
816882,263,81688200,816872
472098,385,47209800,472099
1572299,37,157229900,1572300
927636,918,92763600,927637
690792,664,69079200,690793
212576,187,21257600,212577
53633,279,5363300,53634
54284,778,5428400,54285
6756,235,675600,6757
933891,282,93389100,933892
611806,290,61180600,611807
1496423,737,149642300,1496424
1656227,632,165622700,1656228
950128,76,95012800,950129
916035,997,91603500,916036
1405061,705,140506100,1405062
1377385,888,137738500,1377386
586948,771,58694800,586949
382434,378,38243400,382435
914476,885,91447600,914477
1591706,205,159170600,1591707
1104171,240,110417100,1104172
1942072,772,194207200,1942073
1176684,616,117668400,1176685
599022,762,59902200,599012
1951718,137,195171800,1951719
1992726,483,199272600,1992727
1777270,986,177727000,1777271
233184,708,23318400,233185
213165,483,21316500,213166
1210563,134,121056300,1210564
1372227,908,137222700,1372228
1524679,594,152467900,1524680
304895,91,30489500,304896
1729483,953,172948300,1729484
982666,376,98266600,982667
998048,204,99804800,998049
255196,628,25519600,255197
683513,979,68351300,683514
1514345,938,151434500,1514346
1905989,699,190598900,1905990
861947,894,86194700,861948
1731019,29,173101900,1731020
831890,237,83189000,831891
1021169,191,102116900,1021170
775005,655,77500500,775006
1086870,432,108687000,1086871
1198885,61,119888500,1198886
1418069,564,141806900,1418070
726012,948,72601200,726013
1652921,537,165292100,1652911
665763,977,66576300,665764
243287,468,24328700,243288
1526494,200,152649400,1526495
1201013,454,120101300,1201003
585522,307,58552200,585523
1318921,261,131892100,1318922
600210,314,60021000,600211
1396043,635,139604300,1396044
1013664,10,101366400,1013665
1019063,845,101906300,1019064
424326,671,42432600,424316
969730,728,96973000,969731
689286,689,68928600,689276
674166,663,67416600,674167
1163122,412,116312200,1163123
1956867,894,195686700,1956868
528776,511,52877600,528777
1938891,657,193889100,1938892
1489634,146,148963400,1489635
1651874,22,165187400,1651875
1485474,578,148547400,1485475
1398163,425,139816300,1398164
1791208,139,179120800,1791209
317974,578,31797400,317975
1288583,809,128858300,1288584
865967,975,86596700,865968
1659072,31,165907200,1659073
1069087,202,106908700,1069088
533273,917,53327300,533274
1634068,379,163406800,1634069
1761832,339,176183200,1761833
588275,448,58827500,588276
673677,104,67367700,673678
1075878,130,107587800,1075879
851977,225,85197700,851978
107632,303,10763200,107633
1465344,689,146534400,1465345
22892,958,2289200,22893
268675,147,26867500,268676
275924,646,27592400,275925
788260,412,78826000,788261
886543,484,88654300,886544
1249091,199,124909100,1249092
952546,99,95254600,952547
1896012,870,189601200,1896013
469980,549,46998000,469981
1637935,254,163793500,1637936
46740,381,4674000,46741
102291,132,10229100,102292
26451,972,2645100,26452
1417672,402,141767200,1417673
1114512,403,111451200,1114513
642824,312,64282400,642825
211722,199,21172200,211723
1440493,269,144049300,1440494
1580210,725,158021000,1580211
1517018,773,151701800,1517019
444690,739,44469000,444691
1736642,573,173664200,1736643
144685,168,14468500,144686
343514,549,34351400,343515
1135803,343,113580300,1135804
1014512,80,101451200,1014513
1813751,240,181375100,1813752
847887,321,84788700,847888
1699956,133,169995600,1699957
1874699,978,187469900,1874700
1635441,16,163544100,1635442
593786,722,59378600,593787
1759212,171,175921200,1759213
1823338,738,182333800,1823339
777694,880,77769400,777695
1024439,115,102443900,1024440
1646694,202,164669400,1646695
643231,19,64323100,643232
1280605,65,128060500,1280606
194262,31,19426200,194263
115413,329,11541300,115414
656104,753,65610400,656105
435714,958,43571400,435715
543692,16,54369200,543693
506777,636,50677700,506778
790355,354,79035500,790356
1533677,388,153367700,1533678
1593223,916,159322300,1593224
1640493,530,164049300,1640494
830759,31,83075900,830760
1754093,351,175409300,1754094
323614,239,32361400,323615
1652558,116,165255800,1652559
41408,142,4140800,41409
1237152,758,123715200,1237153
707374,19,70737400,707375
1574820,659,157482000,1574821
1055125,374,105512500,1055126
1198918,211,119891800,1198919
1199661,366,119966100,1199662
1686753,237,168675300,1686754
200205,248,20020500,200206
1167406,13,116740600,1167407
75644,710,7564400,75645
1900621,235,190062100,1900622
1370872,243,137087200,1370873
437509,224,43750900,437510
1449152,968,144915200,1449153
1642550,90,164255000,1642551
468503,867,46850300,468504
1116470,955,111647000,1116471
1740093,490,174009300,1740094
1566639,433,156663900,1566640
1452138,607,145213800,1452139
1254114,711,125411400,1254115
1782079,589,178207900,1782080
131200,293,13120000,131201
1917419,997,191741900,1917420
1186050,887,118605000,1186051
607216,917,60721600,607217
744365,716,74436500,744366
910293,51,91029300,910294
1894829,211,189482900,1894830
1921321,46,192132100,1921322
1310510,409,131051000,1310511
753411,666,75341100,753412
1481573,999,148157300,1481574
707302,544,70730200,707303
56595,925,5659500,56596
341522,656,34152200,341523
1461629,382,146162900,1461630
826930,778,82693000,826931
1328865,500,132886500,1328855
1845329,940,184532900,1845330
105448,966,10544800,105449
857459,756,85745900,857460
888951,98,88895100,888952
954165,465,95416500,954166
1660918,569,166091800,1660919
1870305,7,187030500,1870306
676361,857,67636100,676362
539328,292,53932800,539329
280234,597,28023400,280235
514101,54,51410100,514102
1315706,321,131570600,1315707
1522985,977,152298500,1522986
1724761,394,172476100,1724751
1682785,834,168278500,1682786
821301,620,82130100,821302
1563744,211,156374400,1563745
1623343,470,162334300,1623344
585602,851,58560200,585603
768966,136,76896600,768967
643593,182,64359300,643594
1568747,945,156874700,1568748
716416,376,71641600,716417
936376,642,93637600,936377
1198435,595,119843500,1198436
1044721,199,104472100,1044722
1832743,413,183274300,1832744
1991843,461,199184300,1991844
27163,134,2716300,27164
209833,186,20983300,209834
1856985,825,185698500,1856986
1831976,82,183197600,1831977
978360,781,97836000,978361
1316994,470,131699400,1316995
1810593,325,181059300,1810594
365237,505,36523700,365238
1695834,766,169583400,1695835
355294,912,35529400,355295
338445,830,33844500,338446
1288628,581,128862800,1288629
1030917,454,103091700,1030918
1467894,704,146789400,1467895
634372,179,63437200,634373
725099,999,72509900,725100
1337396,430,133739600,1337397
1627507,735,162750700,1627508
654725,256,65472500,654726
16435,633,1643500,16436
587282,738,58728200,587283
784452,830,78445200,784453
354471,145,35447100,354472
211898,350,21189800,211899
1362355,653,136235500,1362356
371947,761,37194700,371948
1366940,828,136694000,1366941
1105177,105,110517700,1105178
860545,521,86054500,860546
1777780,370,177778000,1777781
1745636,551,174563600,1745637
8289,311,828900,8290
420731,831,42073100,420732
980769,901,98076900,980770
1830854,319,183085400,1830855
1441641,698,144164100,1441642
65880,704,6588000,65881
1602848,290,160284800,1602849
464509,617,46450900,464510
1214274,620,121427400,1214275
1177108,470,117710800,1177109
247814,138,24781400,247815
1803093,533,180309300,1803094
799564,701,79956400,799565
1881267,391,188126700,1881268
1508479,246,150847900,1508480
650790,418,65079000,650791
471698,253,47169800,471699
137359,718,13735900,137360
715365,98,71536500,715366
1559,571,155900,1560
322812,525,32281200,322813
1710688,371,171068800,1710689
859572,134,85957200,859573
547491,946,54749100,547492
1727473,532,172747300,1727474
1099038,913,109903800,1099039
584496,954,58449600,584486
1138995,120,113899500,1138996
799663,347,79966300,799664
241839,85,24183900,241840
1877600,561,187760000,1877601
416792,197,41679200,416793
42722,810,4272200,42712
670062,144,67006200,670063
1112944,702,111294400,1112945
993137,422,99313700,993138
928889,68,92888900,928890
1999851,81,199985100,1999852
1626581,825,162658100,1626582
730653,387,73065300,730654
1897480,761,189748000,1897481
1408794,709,140879400,1408795
1757197,352,175719700,1757198
1027623,339,102762300,1027624
972513,943,97251300,972514
1584184,295,158418400,1584185
1600531,262,160053100,1600532
1649374,198,164937400,1649375
785085,547,78508500,785086
398492,617,39849200,398493
411259,414,41125900,411260
1367464,459,136746400,1367465
90129,433,9012900,90119
17203,176,1720300,17204
1718291,801,171829100,1718292
1713004,589,171300400,1713005
790299,507,79029900,790300
1778702,426,177870200,1778703
1721780,861,172178000,1721781
210380,566,21038000,210381
1033535,437,103353500,1033536
299125,425,29912500,299126
1530197,383,153019700,1530198
1805256,740,180525600,1805257
1549274,548,154927400,1549275
985954,368,98595400,985955
1388554,6,138855400,1388555
1887392,592,188739200,1887393
327541,403,32754100,327542
1661419,27,166141900,1661420
1741779,303,174177900,1741780
1122457,507,112245700,1122458
574641,180,57464100,574642
795733,195,79573300,795734
1210561,756,121056100,1210562
1171742,908,117174200,1171743
1534588,371,153458800,1534589
163597,379,16359700,163598
1626085,941,162608500,1626086
1921513,512,192151300,1921514
409948,777,40994800,409949
1546661,246,154666100,1546662
1666766,156,166676600,1666767
1155223,861,115522300,1155224
159593,499,15959300,159594
101951,627,10195100,101952
1969328,588,196932800,1969329
1290690,944,129069000,1290691
294211,368,29421100,294212
1045349,896,104534900,1045350
1775894,407,177589400,1775895
1487146,147,148714600,1487147
1380544,233,138054400,1380545
678777,639,67877700,678778
1988167,225,198816700,1988168
1935220,724,193522000,1935221
549877,880,54987700,549878
1471142,496,147114200,1471143
1687882,760,168788200,1687883
1858211,20,185821100,1858212
1775957,22,177595700,1775958
61373,462,6137300,61374
1303272,998,130327200,1303273
155149,110,15514900,155139
1547564,550,154756400,1547565
1422693,921,142269300,1422694
1232414,510,123241400,1232415
1638364,792,163836400,1638365
726507,164,72650700,726508
1644564,191,164456400,1644565
204291,443,20429100,204292
315865,479,31586500,315866
1341382,79,134138200,1341383
916087,114,91608700,916088
378379,731,37837900,378380
1037870,433,103787000,1037871
633678,118,63367800,633679
1411038,983,141103800,1411039
127929,236,12792900,127930
1001628,45,100162800,1001629
192360,743,19236000,192361
635510,212,63551000,635511
1854498,895,185449800,1854499
415904,488,41590400,415905
1718816,385,171881600,1718817
773830,239,77383000,773831
145213,937,14521300,145214
74527,426,7452700,74528
1782682,80,178268200,1782683
1008518,686,100851800,1008519
519395,444,51939500,519396
362331,268,36233100,362332
852745,342,85274500,852746
814108,177,81410800,814109
347189,634,34718900,347190
1046923,437,104692300,1046924
238063,55,23806300,238064
1335180,751,133518000,1335181
1034855,886,103485500,1034856
1581062,44,158106200,1581063
771039,590,77103900,771040
824432,170,82443200,824433
713044,655,71304400,713045
717069,599,71706900,717070
532019,306,53201900,532020
799964,865,79996400,799965
770262,925,77026200,770263
961192,512,96119200,961193
1636333,700,163633300,1636334
1246931,170,124693100,1246932
1276412,233,127641200,1276413
553616,961,55361600,553617
1407780,407,140778000,1407781
859724,571,85972400,859725
1429546,14,142954600,1429547
1462097,124,146209700,1462098
160213,185,16021300,160214
961156,581,96115600,961157
790200,562,79020000,790201
381889,712,38188900,381890
661563,441,66156300,661564
1378139,497,137813900,1378140
1301611,155,130161100,1301612
797502,858,79750200,797503
1807864,565,180786400,1807865
803516,331,80351600,803517
1779381,432,177938100,1779382
700298,250,70029800,700299
1240053,267,124005300,1240054
935546,161,93554600,935547
1779633,688,177963300,1779634
926979,460,92697900,926980
109849,903,10984900,109850
553741,976,55374100,553742
759788,970,75978800,759789
1053988,657,105398800,1053989
1045513,675,104551300,1045514
1347977,581,134797700,1347978
1992080,295,199208000,1992081
1823886,11,182388600,1823887
1063650,141,106365000,1063651
60534,480,6053400,60535
1353010,217,135301000,1353011
265724,932,26572400,265725
806308,768,80630800,806309
1550583,68,155058300,1550584
130810,565,13081000,130811
797983,551,79798300,797984
887169,313,88716900,887170
1433432,968,143343200,1433433
1300241,902,130024100,1300242
880633,512,88063300,880634
1307012,492,130701200,1307013
1325687,85,132568700,1325688
1647566,504,164756600,1647567
1554706,863,155470600,1554707
1948420,205,194842000,1948421
1832037,856,183203700,1832038
970046,368,97004600,970047
779497,475,77949700,779498
1860482,658,186048200,1860483
1906823,310,190682300,1906824
772835,772,77283500,772836
1581284,246,158128400,1581285
744010,867,74401000,744011
905877,608,90587700,905878
192510,968,19251000,192511
770872,226,77087200,770862
265106,713,26510600,265107
258310,125,25831000,258311
1430436,925,143043600,1430437
1478504,453,147850400,1478505
881845,272,88184500,881846
156330,400,15633000,156331
887260,593,88726000,887261
880611,514,88061100,880612
1332893,646,133289300,1332894
1740261,71,174026100,1740262
681098,838,68109800,681099
35471,600,3547100,35461
448144,501,44814400,448145
658131,735,65813100,658132
302153,374,30215300,302154
1880490,623,188049000,1880491
847392,176,84739200,847382
520150,265,52015000,520151
1894988,497,189498800,1894989
649335,996,64933500,649336
160334,346,16033400,160335
1206221,231,120622100,1206222
6787,375,678700,6788
232798,714,23279800,232799
338249,68,33824900,338250
1146814,154,114681400,1146815
1087843,890,108784300,1087844
982451,348,98245100,982452
835926,35,83592600,835927
894915,777,89491500,894916
1041869,167,104186900,1041870
341906,698,34190600,341907
459570,42,45957000,459571
491845,572,49184500,491846
858055,98,85805500,858056
1542432,216,154243200,1542433
1503731,649,150373100,1503732
1801,129,180100,1802
817997,220,81799700,817998
856492,526,85649200,856493
791977,513,79197700,791978
807125,835,80712500,807126
1249497,398,124949700,1249498
829728,89,82972800,829729
901706,711,90170600,901707
575875,811,57587500,575876
1665483,531,166548300,1665484
145166,411,14516600,145167
1943706,48,194370600,1943707
1530544,989,153054400,1530545
519205,798,51920500,519206
1984540,389,198454000,1984541
1647946,187,164794600,1647947
830440,754,83044000,830441
1102653,458,110265300,1102654
664300,844,66430000,664301
1113843,518,111384300,1113844
1548287,120,154828700,1548288
14533,774,1453300,14534
1833145,295,183314500,1833146
438505,631,43850500,438506
1280999,152,128099900,1281000
1220650,902,122065000,1220651
495600,903,49560000,495601
270292,38,27029200,270293
693624,792,69362400,693625
1698205,647,169820500,1698206
1895727,816,189572700,1895728
1807086,837,180708600,1807087
143966,343,14396600,143967
1023431,329,102343100,1023432
1649466,338,164946600,1649467
1084222,422,108422200,1084223
1619064,855,161906400,1619065
1701745,572,170174500,1701746
1427289,163,142728900,1427290
1329209,606,132920900,1329210
712122,913,71212200,712123
1912732,596,191273200,1912733
116475,6,11647500,116476
1430278,811,143027800,1430279
338064,582,33806400,338065
344554,104,34455400,344544
1989587,142,198958700,1989588
657460,128,65746000,657461
431692,370,43169200,431693
804774,183,80477400,804775
137169,923,13716900,137170
760331,903,76033100,760332
1463303,377,146330300,1463304
1479369,464,147936900,1479370
39301,41,3930100,39302
955125,950,95512500,955126
1421736,846,142173600,1421737
819629,418,81962900,819630
399938,949,39993800,399939
1759971,610,175997100,1759972
1221001,623,122100100,1221002
759652,290,75965200,759653
400521,372,40052100,400522
1514929,958,151492900,1514930
233641,565,23364100,233642
1733167,6,173316700,1733168
394644,710,39464400,394634
1077085,282,107708500,1077086
1471518,361,147151800,1471519
762613,209,76261300,762614
72714,829,7271400,72715
1403738,398,140373800,1403739
1985864,176,198586400,1985865
274070,118,27407000,274071
1917377,843,191737700,1917378
171617,273,17161700,171618
1557227,796,155722700,1557228
1016128,567,101612800,1016129
490229,118,49022900,490230
690746,452,69074600,690747
837620,968,83762000,837621
32372,976,3237200,32373
1242376,696,124237600,1242377
1122152,74,112215200,1122142
350573,30,35057300,350574
1035406,643,103540600,1035407
521178,290,52117800,521179
1631213,166,163121300,1631203
1648882,340,164888200,1648883
1581401,584,158140100,1581402
1323844,306,132384400,1323845
721355,421,72135500,721356
719847,111,71984700,719848
1616510,356,161651000,1616511
891543,204,89154300,891544
1559538,902,155953800,1559539
1487566,337,148756600,1487567
1624881,671,162488100,1624882
730595,385,73059500,730596
979171,24,97917100,979172
1702112,656,170211200,1702113
1056559,610,105655900,1056560
1656417,194,165641700,1656418
385747,320,38574700,385748
904011,162,90401100,904012
1158915,55,115891500,1158916
1490713,238,149071300,1490714
725706,826,72570600,725707
103845,840,10384500,103846
1397686,353,139768600,1397687
1203335,195,120333500,1203336
1768456,130,176845600,1768457
309735,453,30973500,309736
459706,445,45970600,459696
662991,703,66299100,662992
1424675,452,142467500,1424676
159844,710,15984400,159845
1987261,598,198726100,1987262
1918584,869,191858400,1918585
1072526,676,107252600,1072527
1293401,868,129340100,1293402
240525,46,24052500,240526
1169448,243,116944800,1169449
1632788,673,163278800,1632789
1569159,919,156915900,1569160
1637443,953,163744300,1637444
931832,731,93183200,931833
154427,738,15442700,154428
282130,516,28213000,282131
1705759,657,170575900,1705760
1112196,890,111219600,1112197
746408,790,74640800,746409
1021095,106,102109500,1021096
328164,335,32816400,328165
243119,695,24311900,243120
608091,258,60809100,608092
1324440,16,132444000,1324441
621065,77,62106500,621066
572540,197,57254000,572541
533657,757,53365700,533658
484167,582,48416700,484168
594007,527,59400700,594008
1579902,847,157990200,1579903
920432,190,92043200,920433
117499,593,11749900,117500
693702,20,69370200,693703
1061756,780,106175600,1061757
44806,540,4480600,44807
346487,641,34648700,346488
1487323,316,148732300,1487324
657596,786,65759600,657597
869969,838,86996900,869970
246739,628,24673900,246740
1950093,295,195009300,1950094
1939314,479,193931400,1939315
853595,996,85359500,853596
395510,25,39551000,395511
1723661,531,172366100,1723651
449191,209,44919100,449192
544611,492,54461100,544612
780650,349,78065000,780651
778892,513,77889200,778893
1127732,8,112773200,1127733
1831835,68,183183500,1831836
872388,774,87238800,872389
1143088,245,114308800,1143089
341039,375,34103900,341040
181838,99,18183800,181839
402165,154,40216500,402166
507513,211,50751300,507514
1174063,609,117406300,1174064
436251,260,43625100,436252
845679,827,84567900,845680
1130171,629,113017100,1130172
1114841,114,111484100,1114842
1035613,376,103561300,1035614
1627200,216,162720000,1627201
1618845,889,161884500,1618846
1678710,187,167871000,1678711
1144614,572,114461400,1144615
1909090,380,190909000,1909091
943444,412,94344400,943445
523030,713,52303000,523031
513288,475,51328800,513289
1434516,74,143451600,1434517
113618,990,11361800,113619
1107828,318,110782800,1107829
477478,484,47747800,477479
1404253,552,140425300,1404254
1194703,879,119470300,1194704
1907468,754,190746800,1907469
773683,95,77368300,773684
1688789,297,168878900,1688790
663087,561,66308700,663088
1016261,581,101626100,1016262
1697259,113,169725900,1697260
161293,688,16129300,161294
1783234,162,178323400,1783235
1078983,734,107898300,1078984
1633153,887,163315300,1633154
830075,547,83007500,830076
1959800,394,195980000,1959801
1375461,226,137546100,1375462
102492,691,10249200,102493
595020,892,59502000,595021
1487357,794,148735700,1487358
1608580,250,160858000,1608581
624594,958,62459400,624595
955139,261,95513900,955140
1933168,675,193316800,1933169
674748,113,67474800,674749
1940216,318,194021600,1940217
66876,742,6687600,66877
1982874,283,198287400,1982875
1997999,146,199799900,1998000
19862,868,1986200,19863
1275889,253,127588900,1275890
1137923,640,113792300,1137924
592609,355,59260900,592610
1089362,408,108936200,1089363
675461,524,67546100,675462
1314200,665,131420000,1314201
1394640,411,139464000,1394641
987211,800,98721100,987212
1665924,259,166592400,1665925
1449453,663,144945300,1449454
1031558,240,103155800,1031559
1115207,992,111520700,1115208
